GBAC,country,host,collection_date,serotype,Topotype,lineage,color
OQ211361/Unknown/sheep/2007/O,Unknown,sheep,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#EBEB98
OQ211362/Unknown/sheep/2007/O,Unknown,sheep,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#EBEB98
OQ211363/Unknown/sheep/2007/O,Unknown,sheep,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E7E78E
OQ211364/Unknown/sheep/2007/O,Unknown,sheep,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E8E891
OQ211365/Unknown/sheep/2007/O,Unknown,sheep,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E8E890
OQ211366/Unknown/sheep/2007/O,Unknown,sheep,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#EBEB97
OQ211367/Unknown/sheep/2007/O,Unknown,sheep,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#EBEB97
OQ211369/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E6E68B
OQ211370/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#EAEA94
OQ211371/Unknown/goat/2007/O,Unknown,goat,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#EAEA95
OQ211372/Unknown/goat/2007/O,Unknown,goat,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#EAEA96
OQ211373/Unknown/goat/2007/O,Unknown,goat,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#EAEA96
OQ211374/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E8E890
OQ211375/Unknown/sheep/2007/O,Unknown,sheep,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#EBEB97
OQ211376/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E7E78F
OQ211377/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#EBEB98
OQ211378/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E7E78D
OQ211380/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E8E88F
OQ211381/Unknown/gazelle/2007/O,Unknown,gazelle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E9E992
OQ211382/Unknown/gazelle/2007/O,Unknown,gazelle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E9E992
OQ211383/Unknown/gazelle/2007/O,Unknown,gazelle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E9E992
OQ211384/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#EAEA96
OQ211385/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E6E68B
OQ211386/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E9E993
OQ211387/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#EBEB98
OQ211388/Unknown/sheep/2007/O,Unknown,sheep,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#EAEA95
OQ211389/Unknown/goat/2006/O,Unknown,goat,2006,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E6E68C
OQ211390/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E9E991
OQ211391/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E8E891
OQ211392/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E9E993
OQ211393/Unknown/goat/2007/O,Unknown,goat,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E7E78D
OQ211394/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E7E78D
OQ211396/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E8E890
OQ211397/Unknown/sheep/2007/O,Unknown,sheep,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#EAEA95
OQ211398/Unknown/gazelle/2007/O,Unknown,gazelle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E9E992
OQ211399/Unknown/gazelle/2007/O,Unknown,gazelle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#EAEA94
OQ211400/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E7E78D
OQ211401/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E7E78E
OQ211402/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E7E78E
OQ211403/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E6E68A
OQ211404/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E8E890
OQ211405/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E8E88F
OQ211406/Unknown/sheep/2007/O,Unknown,sheep,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#EAEA95
OQ211407/Unknown/sheep/2007/O,Unknown,sheep,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#EBEB97
OQ238685/ARG/cow/1990/A,ARG,cow,1990,A,EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH,,#8C86B0
OQ238686/DEU/cow/1971/A,DEU,cow,1971,A,EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH,,#8A84AE
OQ256242/ISR/cow/1969/A,ISR,cow,1969,A,EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH,,#8983AD
OQ356337/PAK/cow/2006/Asia1,PAK,cow,2006,Asia1,ASIA,,#3D9487
OQ356338/ISR/cow/2006/Asia1,ISR,cow,2006,Asia1,ASIA,,#42988B
OQ356339/GBR/cow/1987/C,GBR,cow,1987,C,V-East-Africa-EA,,#8FB82D
OQ356340/BRA/cow/2001/A,BRA,cow,2001,A,EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH,,#8F89B2
OQ356341/BRA/cow/1970/A,BRA,cow,1970,A,EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH,,#8E88B2
OQ356342/ARG/cow/2001/A,ARG,cow,2001,A,EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH,,#9691B9
OQ356343/ARG/cow/2003/A,ARG,cow,2003,A,EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH,,#8E88B1
OQ356344/URY/cow/2006/A,URY,cow,2006,A,EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH,,#8C86B0
OQ356345/ARG/cow/2006/A,ARG,cow,2006,A,EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH,,#8882AC
OQ356346/KEN/cow/2006/A,KEN,cow,2006,A,AFRICA,,#837DA8
OQ356347/EGY/cow/2008/A,EGY,cow,2008,A,AFRICA,,#837DA7
OQ356348/IRQ/cow/2017/A,IRQ,cow,2017,A,ASIA,Iran-05,#AEA9CE
OQ356349/KEN/cow/2010/A,KEN,cow,2010,A,?',,#817BA6
OQ383265/NLD/cow/2000/C,NLD,cow,2000,C,EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH,,#B2DC62
OQ383266/GBR/Unknown/2002/C,GBR,Unknown,2002,C,V-East-Africa-EA,,#85AD1E
OQ383267/BRA/cow/1963/C,BRA,cow,1963,C,EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH,,#9EC744
OQ401865/NER/cattle/2020/SAT2,NER,cattle,2020,SAT2,VII,,#D94D20
OQ401866/NER/cattle/2020/SAT2,NER,cattle,2020,SAT2,VII,,#D74819
OQ401867/NER/cattle/2020/SAT2,NER,cattle,2020,SAT2,VII,,#D84B1E
OQ401868/NER/cattle/2020/SAT2,NER,cattle,2020,SAT2,VII,,#D84B1D
OQ401869/NER/cattle/2020/SAT2,NER,cattle,2020,SAT2,VII,,#D84A1C
OQ401871/NER/cattle/2020/SAT2,NER,cattle,2020,SAT2,VII,,#D64717
OQ401872/NER/cattle/2020/SAT2,NER,cattle,2020,SAT2,VII,,#D94C1F
OQ401873/NER/cattle/2020/SAT2,NER,cattle,2020,SAT2,VII,,#D74718
OQ401874/NER/cattle/2020/SAT2,NER,cattle,2020,SAT2,VII,,#D7491A
OQ427393/Unknown/cow/2009/C,Unknown,cow,2009,C,EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH,,#A8D253
OQ427394/ARG/cow/1993/O,ARG,cow,1993,O,EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH,,#AFAF03
OQ457184/NER/cattle/2020/O,NER,cattle,2020,O,EAST-AFRICA-3-EA-3,,#BDBD26
OQ457185/NER/cattle/2020/O,NER,cattle,2020,O,EAST-AFRICA-3-EA-3,,#BDBD25
OQ457186/NER/cattle/2020/O,NER,cattle,2020,O,EAST-AFRICA-3-EA-3,,#BDBD25
OQ457188/NER/cattle/2020/O,NER,cattle,2020,O,EAST-AFRICA-3-EA-3,,#BEBE27
OQ457189/NER/cattle/2020/O,NER,cattle,2020,O,EAST-AFRICA-3-EA-3,,#BDBD27
OQ457191/NER/cattle/2020/O,NER,cattle,2020,O,EAST-AFRICA-3-EA-3,,#BDBD27
OQ457192/NER/cattle/2020/O,NER,cattle,2020,O,EAST-AFRICA-3-EA-3,,#BDBD26
OQ457193/NER/cattle/2020/O,NER,cattle,2020,O,EAST-AFRICA-3-EA-3,,#BEBE27
OQ457194/NER/cattle/2020/O,NER,cattle,2020,O,EAST-AFRICA-3-EA-3,,#BDBD26
OQ457195/NER/cattle/2020/O,NER,cattle,2020,O,EAST-AFRICA-3-EA-3,,#BDBD26
OQ557396/ETH/cattle/1991/SAT2,ETH,cattle,1991,SAT2,XIV,,#D03702
OQ557397/ETH/cow/2022/SAT2,ETH,cow,2022,SAT2,XIV,,#D03701
OQ745961/THA/cattle/2016/A,THA,cattle,2016,A,ASIA,Sea-97,#B9B5D8
PP273559/IND/elephant/1988/A,IND,elephant,1988,A,ASIA,,#A39EC4
X74812/Unknown/Unknown/1965/C,Unknown,Unknown,1965,C,EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH,,#B7E169
