"GBAC","country","host","collection_date","serotype","Topotype","color","lineage"
"ON868579/VNM/cow/2017/O","VNM","cow","2017","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F7F7B6",""
"ON868580/VNM/cow/2017/O","VNM","cow","2017","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F7F7B6",""
"ON868581/VNM/cow/2018/O","VNM","cow","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F7F7B5",""
"ON868582/VNM/cow/2018/O","VNM","cow","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F7F7B5",""
"ON868583/VNM/Unknown/2018/O","VNM","Unknown","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F7F7B5",""
"ON868584/VNM/cow/2017/O","VNM","cow","2017","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F5F5AF",""
"ON868585/VNM/Unknown/2018/O","VNM","Unknown","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F4F4AF",""
"ON868586/VNM/cow/2017/O","VNM","cow","2017","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F4F4AF",""
"ON868587/VNM/cow/2017/O","VNM","cow","2017","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F5F5B0",""
"ON868588/VNM/water-buffalo/2018/O","VNM","water-buffalo","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F5F5AF",""
"ON868589/VNM/pig/2019/O","VNM","pig","2019","O","III-NORTHWEST-ZIMBABWE-NWZ","#C4C437",""
"ON868590/VNM/pig/2019/O","VNM","pig","2019","O","III-NORTHWEST-ZIMBABWE-NWZ","#C4C436",""
"ON868591/VNM/pig/2019/O","VNM","pig","2019","O","III-NORTHWEST-ZIMBABWE-NWZ","#C6C63C",""
"ON868592/VNM/pig/2018/O","VNM","pig","2018","O","III-NORTHWEST-ZIMBABWE-NWZ","#C7C73D",""
"ON868593/VNM/pig/2018/O","VNM","pig","2018","O","III-NORTHWEST-ZIMBABWE-NWZ","#C4C437",""
"ON868594/VNM/pig/2019/O","VNM","pig","2019","O","III-NORTHWEST-ZIMBABWE-NWZ","#C3C335",""
"ON868595/VNM/pig/2018/O","VNM","pig","2018","O","III-NORTHWEST-ZIMBABWE-NWZ","#C3C335",""
"ON868596/VNM/pig/2018/O","VNM","pig","2018","O","III-NORTHWEST-ZIMBABWE-NWZ","#C6C63D",""
"ON868597/VNM/pig/2019/O","VNM","pig","2019","O","III-NORTHWEST-ZIMBABWE-NWZ","#C6C63C",""
"ON868598/VNM/pig/2018/O","VNM","pig","2018","O","III-NORTHWEST-ZIMBABWE-NWZ","#C4C437",""
"ON868599/VNM/pig/2019/O","VNM","pig","2019","O","III-NORTHWEST-ZIMBABWE-NWZ","#C3C336",""
"ON868600/VNM/pig/2018/O","VNM","pig","2018","O","III-NORTHWEST-ZIMBABWE-NWZ","#C7C73F",""
"ON868601/VNM/pig/2018/O","VNM","pig","2018","O","III-NORTHWEST-ZIMBABWE-NWZ","#C2C233",""
"ON868602/VNM/pig/2019/O","VNM","pig","2019","O","III-NORTHWEST-ZIMBABWE-NWZ","#C6C63D",""
"ON868603/VNM/pig/2018/O","VNM","pig","2018","O","III-NORTHWEST-ZIMBABWE-NWZ","#C5C538",""
"ON868604/VNM/pig/2018/O","VNM","pig","2018","O","III-NORTHWEST-ZIMBABWE-NWZ","#C2C233",""
"ON868605/VNM/pig/2019/O","VNM","pig","2019","O","III-NORTHWEST-ZIMBABWE-NWZ","#C3C334",""
"ON868606/VNM/pig/2019/O","VNM","pig","2019","O","III-NORTHWEST-ZIMBABWE-NWZ","#C6C63B",""
"ON868607/VNM/pig/2019/O","VNM","pig","2019","O","III-NORTHWEST-ZIMBABWE-NWZ","#C7C73E",""
"ON868608/VNM/pig/2019/O","VNM","pig","2019","O","III-NORTHWEST-ZIMBABWE-NWZ","#C7C73E",""
"ON868609/VNM/pig/2019/O","VNM","pig","2019","O","III-NORTHWEST-ZIMBABWE-NWZ","#C5C539",""
"ON868610/VNM/pig/2019/O","VNM","pig","2019","O","III-NORTHWEST-ZIMBABWE-NWZ","#C5C539",""
"ON868611/VNM/pig/2018/O","VNM","pig","2018","O","III-NORTHWEST-ZIMBABWE-NWZ","#C5C53A",""
"ON868612/VNM/pig/2019/O","VNM","pig","2019","O","III-NORTHWEST-ZIMBABWE-NWZ","#C3C334",""
"ON868613/VNM/pig/2019/O","VNM","pig","2019","O","III-NORTHWEST-ZIMBABWE-NWZ","#C7C73E",""
"ON868614/VNM/pig/2019/O","VNM","pig","2019","O","III-NORTHWEST-ZIMBABWE-NWZ","#C4C438",""
"ON868615/VNM/pig/2018/O","VNM","pig","2018","O","III-NORTHWEST-ZIMBABWE-NWZ","#C3C335",""
"ON868616/VNM/pig/2018/O","VNM","pig","2018","O","III-NORTHWEST-ZIMBABWE-NWZ","#C6C63B",""
"ON868617/VNM/pig/2019/O","VNM","pig","2019","O","III-NORTHWEST-ZIMBABWE-NWZ","#C2C233",""
"ON868618/VNM/pig/2019/O","VNM","pig","2019","O","III-NORTHWEST-ZIMBABWE-NWZ","#C3C334",""
"ON868619/VNM/pig/2019/O","VNM","pig","2019","O","III-NORTHWEST-ZIMBABWE-NWZ","#C2C232",""
"ON868620/VNM/pig/2019/O","VNM","pig","2019","O","III-NORTHWEST-ZIMBABWE-NWZ","#C3C335",""
"ON868621/VNM/cow/2017/A","VNM","cow","2017","A","ASIA","#CBC7E8","Sea-97"
"ON868622/VNM/pig/2017/O","VNM","pig","2017","O","CATHAY","#AFAF02",""
"ON868623/VNM/pig/2017/O","VNM","pig","2017","O","CATHAY","#AFAF03",""
"OP585403/IDN/cattle/2022/O","IDN","cattle","2022","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D3D35C",""
"OP751924/IDN/cattle/2022/O","IDN","cattle","2022","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#D3D35C",""
"OP957418/BGD/cattle/2021/O","BGD","cattle","2021","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#DFDF7A","PanAsia-2"
"OQ211349/Unknown/sheep/2007/O","Unknown","sheep","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E8E891","PanAsia-2"
"OQ211350/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E7E78D","PanAsia-2"
"OQ211351/Unknown/goat/2007/O","Unknown","goat","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E7E78E","PanAsia-2"
"OQ211352/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E7E78D","PanAsia-2"
"OQ211353/Unknown/sheep/2007/O","Unknown","sheep","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#EAEA94","PanAsia-2"
"OQ211354/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E9E994","PanAsia-2"
"OQ211355/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#ECEC9A","PanAsia-2"
"OQ211356/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E8E890","PanAsia-2"
"OQ211357/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E8E88F","PanAsia-2"
"OQ211358/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E8E890","PanAsia-2"
"OQ211359/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E8E88F","PanAsia-2"
"OQ211360/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E8E88F","PanAsia-2"
"OQ211361/Unknown/sheep/2007/O","Unknown","sheep","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E9E993","PanAsia-2"
"OQ211362/Unknown/sheep/2007/O","Unknown","sheep","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E7E78E","PanAsia-2"
"OQ211363/Unknown/sheep/2007/O","Unknown","sheep","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E9E993","PanAsia-2"
"OQ211364/Unknown/sheep/2007/O","Unknown","sheep","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#EAEA96","PanAsia-2"
"OQ211365/Unknown/sheep/2007/O","Unknown","sheep","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#EAEA96","PanAsia-2"
"OQ211366/Unknown/sheep/2007/O","Unknown","sheep","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E9E992","PanAsia-2"
"OQ211367/Unknown/sheep/2007/O","Unknown","sheep","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E9E993","PanAsia-2"
"OQ211369/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E7E78D","PanAsia-2"
"OQ211370/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#ECEC99","PanAsia-2"
"OQ211371/Unknown/goat/2007/O","Unknown","goat","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E7E78E","PanAsia-2"
"OQ211372/Unknown/goat/2007/O","Unknown","goat","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E9E992","PanAsia-2"
"OQ211373/Unknown/goat/2007/O","Unknown","goat","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E9E992","PanAsia-2"
"OQ211374/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#EAEA95","PanAsia-2"
"OQ211375/Unknown/sheep/2007/O","Unknown","sheep","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E9E993","PanAsia-2"
"OQ211376/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#EAEA94","PanAsia-2"
"OQ211377/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E8E891","PanAsia-2"
"OQ211378/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E6E68A","PanAsia-2"
"OQ211380/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#EAEA94","PanAsia-2"
"OQ211381/Unknown/gazelle/2007/O","Unknown","gazelle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#EBEB97","PanAsia-2"
"OQ211382/Unknown/gazelle/2007/O","Unknown","gazelle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#EBEB98","PanAsia-2"
"OQ211383/Unknown/gazelle/2007/O","Unknown","gazelle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#EBEB97","PanAsia-2"
"OQ211384/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E8E890","PanAsia-2"
"OQ211385/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E7E78C","PanAsia-2"
"OQ211386/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#EBEB99","PanAsia-2"
"OQ211387/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E7E78F","PanAsia-2"
"OQ211388/Unknown/sheep/2007/O","Unknown","sheep","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E9E991","PanAsia-2"
"OQ211389/Unknown/goat/2006/O","Unknown","goat","2006","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E7E78D","PanAsia-2"
"OQ211390/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#EBEB97","PanAsia-2"
"OQ211391/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#EBEB96","PanAsia-2"
"OQ211392/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#EBEB98","PanAsia-2"
"OQ211393/Unknown/goat/2007/O","Unknown","goat","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E6E68B","PanAsia-2"
"OQ211394/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E6E68B","PanAsia-2"
"OQ211396/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#EAEA95","PanAsia-2"
"OQ211397/Unknown/sheep/2007/O","Unknown","sheep","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E8E890","PanAsia-2"
"OQ211398/Unknown/gazelle/2007/O","Unknown","gazelle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#EBEB97","PanAsia-2"
"OQ211399/Unknown/gazelle/2007/O","Unknown","gazelle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#ECEC99","PanAsia-2"
"OQ211400/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E6E68C","PanAsia-2"
"OQ211401/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E6E68B","PanAsia-2"
"OQ211402/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E6E68B","PanAsia-2"
"OQ211403/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E6E68C","PanAsia-2"
"OQ211404/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#EAEA95","PanAsia-2"
"OQ211405/Unknown/cattle/2007/O","Unknown","cattle","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#EAEA95","PanAsia-2"
"OQ211406/Unknown/sheep/2007/O","Unknown","sheep","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E8E891","PanAsia-2"
"OQ211407/Unknown/sheep/2007/O","Unknown","sheep","2007","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#E9E992","PanAsia-2"
"OQ238685/ARG/cow/1990/A","ARG","cow","1990","A","EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH","#8C86B0",""
"OQ238686/DEU/cow/1971/A","DEU","cow","1971","A","EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH","#8A84AE",""
"OQ256242/ISR/cow/1969/A","ISR","cow","1969","A","EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH","#8983AD",""
"OQ356337/PAK/cow/2006/Asia1","PAK","cow","2006","Asia1","ASIA","#739B02",""
"OQ356338/ISR/cow/2006/Asia1","ISR","cow","2006","Asia1","ASIA","#769D07",""
"OQ356339/GBR/cow/1987/C","GBR","cow","1987","C","V-East-Africa-EA","#86D0C3",""
"OQ356340/BRA/cow/2001/A","BRA","cow","2001","A","EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH","#8F89B2",""
"OQ356341/BRA/cow/1970/A","BRA","cow","1970","A","EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH","#8E88B2",""
"OQ356342/ARG/cow/2001/A","ARG","cow","2001","A","EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH","#9690B8",""
"OQ356343/ARG/cow/2003/A","ARG","cow","2003","A","EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH","#8E88B1",""
"OQ356344/URY/cow/2006/A","URY","cow","2006","A","EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH","#8C86AF",""
"OQ356345/ARG/cow/2006/A","ARG","cow","2006","A","EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH","#8882AC",""
"OQ356346/KEN/cow/2006/A","KEN","cow","2006","A","AFRICA","#827CA7",""
"OQ356347/EGY/cow/2008/A","EGY","cow","2008","A","AFRICA","#847EA8",""
"OQ356348/IRQ/cow/2017/A","IRQ","cow","2017","A","ASIA","#AEA9CE","Iran-05"
"OQ356349/KEN/cow/2010/A","KEN","cow","2010","A","?'","#817BA6",""
"OQ383265/NLD/cow/2000/C","NLD","cow","2000","C","EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH","#4FA396",""
"OQ383266/GBR/Unknown/2002/C","GBR","Unknown","2002","C","V-East-Africa-EA","#7AC6B9",""
"OQ383267/BRA/cow/1963/C","BRA","cow","1963","C","EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH","#67B7AA",""
"OQ401865/NER/cattle/2020/SAT2","NER","cattle","2020","SAT2","VII","#5589AA",""
"OQ401866/NER/cattle/2020/SAT2","NER","cattle","2020","SAT2","VII","#5286A6",""
"OQ401867/NER/cattle/2020/SAT2","NER","cattle","2020","SAT2","VII","#5488A9",""
"OQ401868/NER/cattle/2020/SAT2","NER","cattle","2020","SAT2","VII","#5488A8",""
"OQ401869/NER/cattle/2020/SAT2","NER","cattle","2020","SAT2","VII","#5387A7",""
"OQ401871/NER/cattle/2020/SAT2","NER","cattle","2020","SAT2","VII","#5185A5",""
"OQ401872/NER/cattle/2020/SAT2","NER","cattle","2020","SAT2","VII","#5589A9",""
"OQ401873/NER/cattle/2020/SAT2","NER","cattle","2020","SAT2","VII","#5185A6",""
"OQ401874/NER/cattle/2020/SAT2","NER","cattle","2020","SAT2","VII","#5287A7",""
"OQ427393/Unknown/cow/2009/C","Unknown","cow","2009","C","EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH","#3D9487",""
"OQ427394/ARG/cow/1993/O","ARG","cow","1993","O","EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH","#B1B109",""
"OQ457184/NER/cattle/2020/O","NER","cattle","2020","O","EAST-AFRICA-3-EA-3","#BDBD26",""
"OQ457185/NER/cattle/2020/O","NER","cattle","2020","O","EAST-AFRICA-3-EA-3","#BDBD25",""
"OQ457186/NER/cattle/2020/O","NER","cattle","2020","O","EAST-AFRICA-3-EA-3","#BDBD25",""
"OQ457188/NER/cattle/2020/O","NER","cattle","2020","O","EAST-AFRICA-3-EA-3","#BEBE27",""
"OQ457189/NER/cattle/2020/O","NER","cattle","2020","O","EAST-AFRICA-3-EA-3","#BDBD27",""
"OQ457191/NER/cattle/2020/O","NER","cattle","2020","O","EAST-AFRICA-3-EA-3","#BDBD27",""
"OQ457192/NER/cattle/2020/O","NER","cattle","2020","O","EAST-AFRICA-3-EA-3","#BDBD26",""
"OQ457193/NER/cattle/2020/O","NER","cattle","2020","O","EAST-AFRICA-3-EA-3","#BEBE27",""
"OQ457194/NER/cattle/2020/O","NER","cattle","2020","O","EAST-AFRICA-3-EA-3","#BDBD26",""
"OQ457195/NER/cattle/2020/O","NER","cattle","2020","O","EAST-AFRICA-3-EA-3","#BDBD26",""
"OQ557396/ETH/cattle/1991/SAT2","ETH","cattle","1991","SAT2","XIV","#457A9A",""
"OQ557397/ETH/cow/2022/SAT2","ETH","cow","2022","SAT2","XIV","#457A9A",""
"OQ745961/THA/cattle/2016/A","THA","cattle","2016","A","ASIA","#B9B5D8","Sea-97"
"PP273559/IND/elephant/1988/A","IND","elephant","1988","A","ASIA","#A39EC4",""
"X74812/Unknown/Unknown/1965/C","Unknown","Unknown","1965","C","EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH","#499E91",""
